,loan_amnt,term,int_rate,home_ownership,annual_inc,purpose,addr_state,bad_loan
2604,35000,60 months,20.49,MORTGAGE,95500.0,debt_consolidation,IN,0
2416,35000,60 months,20.49,MORTGAGE,100000.0,debt_consolidation,TX,0
1684,35000,60 months,20.49,RENT,105000.0,debt_consolidation,CA,1
1890,35000,60 months,20.49,MORTGAGE,106000.0,debt_consolidation,WY,1
2442,35000,60 months,20.49,RENT,109500.0,debt_consolidation,GA,1
2313,35000,60 months,20.49,MORTGAGE,147500.0,debt_consolidation,UT,0
2458,35000,60 months,20.49,OWN,158000.0,debt_consolidation,MD,0
2467,35000,36 months,20.49,MORTGAGE,95000.0,debt_consolidation,TX,0
554,35000,60 months,20.5,RENT,78000.0,credit_card,MD,1
2551,35000,36 months,20.5,OWN,72000.0,small_business,FL,1
530,35000,60 months,20.5,MORTGAGE,85000.0,debt_consolidation,CO,1
2569,35000,60 months,20.5,MORTGAGE,152000.0,debt_consolidation,MT,1
594,35000,36 months,20.5,MORTGAGE,147000.0,debt_consolidation,MA,0
631,35000,60 months,20.5,MORTGAGE,130000.0,house,MD,0
585,35000,60 months,20.5,MORTGAGE,115000.0,debt_consolidation,NJ,0
620,35000,60 months,20.5,MORTGAGE,130000.0,debt_consolidation,NV,0
2599,35000,36 months,20.5,MORTGAGE,90300.0,debt_consolidation,NY,0
429,35000,60 months,20.62,MORTGAGE,220000.0,debt_consolidation,SC,0
400,35000,60 months,20.62,MORTGAGE,95000.0,debt_consolidation,CA,0
396,35000,60 months,20.62,MORTGAGE,130000.0,home_improvement,OH,0
419,35000,60 months,20.62,MORTGAGE,92000.0,small_business,FL,1
310,35000,60 months,20.62,MORTGAGE,150000.0,debt_consolidation,GA,0
427,35000,60 months,20.62,MORTGAGE,140000.0,small_business,CA,0
381,35000,60 months,20.62,MORTGAGE,104000.0,debt_consolidation,CA,1
1168,35000,60 months,20.8,MORTGAGE,105000.0,credit_card,OH,0
1085,35000,60 months,20.8,MORTGAGE,95000.0,credit_card,MD,0
1098,35000,60 months,20.8,MORTGAGE,140000.0,home_improvement,NV,0
1223,35000,60 months,20.8,OWN,175000.0,home_improvement,CA,0
1315,35000,60 months,20.8,MORTGAGE,100000.0,house,CA,0
1350,35000,60 months,20.8,MORTGAGE,300000.0,home_improvement,FL,0
1246,35000,36 months,20.8,MORTGAGE,99000.0,debt_consolidation,WA,0
1232,35000,36 months,20.8,MORTGAGE,135000.0,home_improvement,AZ,0
1124,35000,60 months,20.8,MORTGAGE,78200.0,debt_consolidation,TX,1
1032,35000,60 months,20.8,RENT,88417.0,debt_consolidation,VA,0
1211,35000,60 months,20.8,RENT,98600.0,debt_consolidation,NY,0
1135,35000,60 months,20.8,MORTGAGE,220000.0,credit_card,CA,0
1265,35000,60 months,20.8,RENT,170000.0,debt_consolidation,CA,1
1037,35000,60 months,20.8,MORTGAGE,156000.0,debt_consolidation,HI,1
1068,35000,60 months,20.8,MORTGAGE,110497.0,debt_consolidation,FL,1
1017,35000,60 months,20.8,MORTGAGE,115000.0,debt_consolidation,PA,1
1347,35000,60 months,20.8,MORTGAGE,110000.0,debt_consolidation,MT,0
1016,35000,60 months,20.8,RENT,150000.0,debt_consolidation,NY,1
12,35000,60 months,20.89,MORTGAGE,71316.0,debt_consolidation,NC,1
178,35000,60 months,20.89,RENT,100000.0,credit_card,WA,0
138,35000,60 months,20.89,MORTGAGE,150000.0,small_business,NY,0
123,35000,60 months,20.89,MORTGAGE,85000.0,debt_consolidation,FL,0
194,35000,60 months,20.89,RENT,120000.0,debt_consolidation,NV,1
67,35000,60 months,20.89,OWN,70000.0,other,TX,0
31,35000,60 months,20.89,MORTGAGE,100000.0,debt_consolidation,WI,0
275,35000,60 months,20.99,RENT,158000.0,debt_consolidation,CA,1
2696,35000,60 months,20.99,MORTGAGE,170000.0,debt_consolidation,FL,0
281,35000,60 months,20.99,MORTGAGE,350000.0,home_improvement,CT,0
216,35000,60 months,20.99,MORTGAGE,185000.0,debt_consolidation,NY,0
297,35000,60 months,20.99,MORTGAGE,105000.0,debt_consolidation,PA,0
2695,35000,60 months,20.99,MORTGAGE,360000.0,debt_consolidation,CA,0
2573,35000,36 months,20.99,MORTGAGE,75000.0,debt_consolidation,NC,0
2671,35000,60 months,20.99,RENT,110000.0,debt_consolidation,CA,0
2691,35000,60 months,20.99,MORTGAGE,334000.0,debt_consolidation,TX,0
2715,35000,60 months,20.99,MORTGAGE,142500.0,debt_consolidation,WI,0
2670,35000,60 months,20.99,MORTGAGE,417176.0,home_improvement,CA,0
2579,35000,60 months,20.99,MORTGAGE,155500.0,credit_card,MD,1
2662,35000,60 months,20.99,MORTGAGE,80000.0,debt_consolidation,NY,0
392,35000,60 months,20.99,MORTGAGE,93000.0,debt_consolidation,VA,0
2672,35000,60 months,20.99,MORTGAGE,162000.0,credit_card,TX,0
1745,35000,60 months,21.0,MORTGAGE,110000.0,debt_consolidation,NC,0
1744,35000,60 months,21.0,MORTGAGE,125000.0,debt_consolidation,MA,1
1842,35000,60 months,21.0,MORTGAGE,121000.0,home_improvement,GA,0
1504,35000,60 months,21.0,MORTGAGE,93000.0,debt_consolidation,NJ,1
1505,35000,36 months,21.0,RENT,260000.0,house,FL,0
1862,35000,60 months,21.0,MORTGAGE,92000.0,debt_consolidation,PA,0
1440,35000,60 months,21.0,MORTGAGE,127000.0,credit_card,NY,0
1666,35000,60 months,21.0,MORTGAGE,125000.0,debt_consolidation,TX,1
1439,35000,60 months,21.0,MORTGAGE,100000.0,debt_consolidation,TX,0
1550,35000,36 months,21.0,MORTGAGE,115000.0,credit_card,LA,0
1435,35000,60 months,21.0,MORTGAGE,150000.0,debt_consolidation,CA,0
1453,35000,60 months,21.0,MORTGAGE,90000.0,debt_consolidation,TX,0
1934,35000,60 months,21.0,RENT,80000.0,debt_consolidation,WA,0
1468,35000,60 months,21.0,MORTGAGE,80500.0,home_improvement,NY,1
1421,35000,36 months,21.0,MORTGAGE,240000.0,debt_consolidation,CA,1
1828,35000,60 months,21.0,MORTGAGE,125000.0,debt_consolidation,MD,0
1940,35000,60 months,21.0,MORTGAGE,100000.0,debt_consolidation,FL,0
1829,35000,60 months,21.0,MORTGAGE,138000.0,debt_consolidation,CA,0
1668,35000,60 months,21.0,RENT,95000.0,credit_card,CA,1
1712,35000,60 months,21.0,MORTGAGE,83500.0,debt_consolidation,CA,0
1761,35000,60 months,21.0,MORTGAGE,87000.0,home_improvement,TX,0
1482,35000,60 months,21.0,RENT,105000.0,credit_card,CT,1
1765,35000,60 months,21.0,MORTGAGE,225000.0,debt_consolidation,TX,0
1695,35000,60 months,21.0,MORTGAGE,125000.0,debt_consolidation,FL,0
1855,35000,36 months,21.0,MORTGAGE,250000.0,small_business,UT,1
1865,35000,60 months,21.0,OWN,111000.0,debt_consolidation,AZ,0
1973,35000,60 months,21.0,MORTGAGE,729368.0,home_improvement,MO,0
1613,35000,60 months,21.0,RENT,89000.0,debt_consolidation,MD,0
1606,35000,60 months,21.0,MORTGAGE,135000.0,debt_consolidation,NY,0
1647,35000,36 months,21.0,RENT,425000.0,moving,CA,0
1853,35000,60 months,21.0,MORTGAGE,130000.0,credit_card,CA,0
1361,35000,60 months,21.0,RENT,110000.0,debt_consolidation,TN,0
1956,35000,60 months,21.0,MORTGAGE,165000.0,debt_consolidation,CA,0
1957,35000,60 months,21.0,MORTGAGE,158544.0,debt_consolidation,NY,0
1597,35000,60 months,21.0,MORTGAGE,190000.0,credit_card,WI,0
1391,35000,36 months,21.0,RENT,560000.0,medical,NC,0
1645,35000,60 months,21.0,MORTGAGE,130000.0,debt_consolidation,NJ,0
1638,35000,60 months,21.0,MORTGAGE,174000.0,credit_card,SC,0
1479,35000,60 months,21.0,MORTGAGE,130000.0,debt_consolidation,FL,1
1587,35000,60 months,21.0,MORTGAGE,93000.0,debt_consolidation,NJ,0
1522,35000,60 months,21.0,MORTGAGE,80000.0,credit_card,NM,0
1897,35000,60 months,21.0,RENT,80000.0,credit_card,KS,1
1455,35000,60 months,21.0,RENT,110000.0,debt_consolidation,GA,0
1624,35000,60 months,21.0,MORTGAGE,100000.0,home_improvement,IL,1
2099,35000,60 months,21.0,MORTGAGE,152000.0,debt_consolidation,FL,0
727,35000,60 months,21.0,MORTGAGE,110000.0,debt_consolidation,NC,0
913,35000,60 months,21.0,RENT,120000.0,credit_card,VA,0
2146,35000,36 months,21.0,MORTGAGE,180000.0,debt_consolidation,CT,0
644,35000,36 months,21.0,MORTGAGE,108000.0,debt_consolidation,AL,0
2528,35000,60 months,21.0,MORTGAGE,98000.0,credit_card,OH,1
649,35000,60 months,21.0,RENT,102000.0,debt_consolidation,WA,0
2507,35000,60 months,21.0,OWN,150000.0,debt_consolidation,NY,0
2393,35000,60 months,21.0,MORTGAGE,170000.0,debt_consolidation,UT,0
2522,35000,60 months,21.0,MORTGAGE,110000.0,debt_consolidation,MA,0
2474,35000,36 months,21.0,RENT,107000.0,debt_consolidation,CA,1
723,35000,60 months,21.0,MORTGAGE,200000.0,debt_consolidation,VA,0
2258,35000,60 months,21.0,MORTGAGE,100000.0,debt_consolidation,CA,0
2518,35000,36 months,21.0,OWN,150000.0,debt_consolidation,NY,0
2408,35000,60 months,21.0,MORTGAGE,140000.0,debt_consolidation,TX,0
771,35000,60 months,21.0,OWN,85000.0,debt_consolidation,CA,1
777,35000,60 months,21.0,MORTGAGE,95000.0,debt_consolidation,CT,1
2199,35000,60 months,21.0,MORTGAGE,225000.0,debt_consolidation,IL,0
2114,35000,60 months,21.0,MORTGAGE,103200.0,debt_consolidation,CA,0
2527,35000,36 months,21.0,MORTGAGE,70000.0,debt_consolidation,TX,0
2411,35000,60 months,21.0,RENT,90000.0,debt_consolidation,AZ,1
2251,35000,60 months,21.0,MORTGAGE,133000.0,debt_consolidation,NJ,0
1009,35000,60 months,21.0,MORTGAGE,110000.0,credit_card,CA,0
2257,35000,60 months,21.0,MORTGAGE,94000.0,debt_consolidation,VA,0
792,35000,60 months,21.0,MORTGAGE,150000.0,debt_consolidation,LA,0
2213,35000,36 months,21.0,MORTGAGE,178250.0,debt_consolidation,CA,0
2427,35000,36 months,21.0,MORTGAGE,97000.0,debt_consolidation,GA,1
923,35000,60 months,21.0,MORTGAGE,150000.0,debt_consolidation,CA,0
2342,35000,36 months,21.0,MORTGAGE,92424.0,debt_consolidation,LA,1
838,35000,60 months,21.0,RENT,92000.0,debt_consolidation,WA,1
2174,35000,60 months,21.0,RENT,140000.0,house,CA,0
2092,35000,60 months,21.0,MORTGAGE,115000.0,debt_consolidation,NY,1
2328,35000,60 months,21.0,MORTGAGE,120000.0,debt_consolidation,FL,0
2325,35000,60 months,21.0,MORTGAGE,154000.0,debt_consolidation,LA,0
2019,35000,60 months,21.0,RENT,90000.0,debt_consolidation,WA,1
2172,35000,60 months,21.0,MORTGAGE,142000.0,debt_consolidation,KS,0
2232,35000,60 months,21.0,MORTGAGE,290000.0,debt_consolidation,CA,0
2156,35000,60 months,21.0,MORTGAGE,167000.0,debt_consolidation,NJ,0
675,35000,60 months,21.0,RENT,86000.0,debt_consolidation,TX,0
2494,35000,60 months,21.0,MORTGAGE,94000.0,debt_consolidation,NJ,1
908,35000,60 months,21.0,MORTGAGE,115599.0,debt_consolidation,NH,0
986,35000,60 months,21.0,MORTGAGE,85000.0,debt_consolidation,FL,0
2101,35000,60 months,21.0,MORTGAGE,90000.0,debt_consolidation,SC,1
2478,35000,36 months,21.0,MORTGAGE,170000.0,home_improvement,FL,0
869,35000,60 months,21.0,MORTGAGE,140000.0,debt_consolidation,TX,0
1275,35000,60 months,21.15,MORTGAGE,225000.0,debt_consolidation,MA,0
1273,35000,60 months,21.15,RENT,100000.0,debt_consolidation,CO,0
1162,35000,36 months,21.15,RENT,105000.0,debt_consolidation,CA,0
1267,35000,60 months,21.15,RENT,206000.0,debt_consolidation,CA,0
1174,35000,60 months,21.15,MORTGAGE,110000.0,debt_consolidation,UT,1
1254,35000,60 months,21.15,MORTGAGE,192000.0,debt_consolidation,GA,0
1179,35000,60 months,21.15,MORTGAGE,96000.0,debt_consolidation,NY,1
1263,35000,60 months,21.15,MORTGAGE,120000.0,credit_card,OK,0
1242,35000,60 months,21.15,MORTGAGE,95000.0,credit_card,CA,0
1147,35000,36 months,21.15,OWN,272000.0,other,CA,0
1048,35000,60 months,21.15,MORTGAGE,88000.0,debt_consolidation,MA,1
1250,35000,60 months,21.15,MORTGAGE,140000.0,home_improvement,OH,1
1255,35000,60 months,21.15,MORTGAGE,330000.0,debt_consolidation,VA,1
1334,35000,60 months,21.15,MORTGAGE,135000.0,credit_card,AK,0
1092,35000,36 months,21.15,RENT,124000.0,debt_consolidation,FL,0
1304,35000,60 months,21.15,RENT,150000.0,debt_consolidation,MD,1
1045,35000,60 months,21.15,MORTGAGE,120000.0,debt_consolidation,AZ,1
1333,35000,60 months,21.15,RENT,90000.0,debt_consolidation,CA,0
1064,35000,60 months,21.15,RENT,119000.0,debt_consolidation,NY,0
1215,35000,60 months,21.15,MORTGAGE,90000.0,debt_consolidation,AR,1
1035,35000,60 months,21.15,MORTGAGE,168000.0,debt_consolidation,IL,0
1229,35000,60 months,21.15,MORTGAGE,103000.0,debt_consolidation,NY,0
1332,35000,60 months,21.15,MORTGAGE,100000.0,debt_consolidation,CA,0
1235,35000,36 months,21.15,MORTGAGE,90000.0,other,AL,1
1115,35000,60 months,21.15,MORTGAGE,90000.0,debt_consolidation,SC,0
1112,35000,36 months,21.15,MORTGAGE,90000.0,home_improvement,MT,0
1294,35000,60 months,21.15,MORTGAGE,95000.0,debt_consolidation,OR,0
445,35000,60 months,21.22,RENT,325000.0,credit_card,NY,0
515,35000,60 months,21.22,MORTGAGE,58000.0,debt_consolidation,NY,1
200,35000,60 months,21.28,MORTGAGE,109000.0,debt_consolidation,LA,1
151,35000,60 months,21.28,MORTGAGE,128000.0,debt_consolidation,GA,1
34,35000,60 months,21.28,MORTGAGE,85000.0,debt_consolidation,IL,1
262,35000,60 months,21.36,RENT,120000.0,debt_consolidation,MD,1
299,35000,60 months,21.36,MORTGAGE,254616.0,debt_consolidation,TX,1
626,35000,60 months,21.48,MORTGAGE,130000.0,debt_consolidation,IL,0
629,35000,60 months,21.48,RENT,83000.0,debt_consolidation,TX,0
2564,35000,60 months,21.48,MORTGAGE,99000.0,debt_consolidation,SC,0
2563,35000,60 months,21.48,MORTGAGE,87295.0,home_improvement,CA,1
2462,35000,60 months,21.49,MORTGAGE,100000.0,debt_consolidation,OH,0
2463,35000,36 months,21.49,MORTGAGE,140000.0,credit_card,TX,0
1715,35000,60 months,21.49,MORTGAGE,250000.0,debt_consolidation,OH,0
1529,35000,60 months,21.49,MORTGAGE,85000.0,debt_consolidation,NJ,0
1730,35000,60 months,21.49,MORTGAGE,102250.0,debt_consolidation,TX,1
1518,35000,60 months,21.49,MORTGAGE,105000.0,debt_consolidation,CO,1
2260,35000,60 months,21.49,MORTGAGE,175000.0,credit_card,OH,1
1510,35000,60 months,21.49,MORTGAGE,150000.0,debt_consolidation,NY,0
1497,35000,60 months,21.49,MORTGAGE,130000.0,debt_consolidation,TX,0
1496,35000,60 months,21.49,RENT,144000.0,debt_consolidation,CA,1
2244,35000,60 months,21.49,RENT,100000.0,debt_consolidation,NY,1
1749,35000,60 months,21.49,MORTGAGE,120000.0,debt_consolidation,IN,0
1489,35000,60 months,21.49,MORTGAGE,105000.0,home_improvement,CT,0
2287,35000,60 months,21.49,MORTGAGE,85000.0,debt_consolidation,OH,1
2252,35000,60 months,21.49,RENT,94000.0,major_purchase,WA,0
1532,35000,60 months,21.49,RENT,93000.0,small_business,CA,0
1952,35000,60 months,21.49,MORTGAGE,95000.0,debt_consolidation,NJ,1
2307,35000,60 months,21.49,MORTGAGE,268000.0,debt_consolidation,VA,0
2399,35000,60 months,21.49,MORTGAGE,109000.0,debt_consolidation,IL,0
2111,35000,60 months,21.49,MORTGAGE,195000.0,debt_consolidation,OH,0
2106,35000,60 months,21.49,MORTGAGE,79972.0,debt_consolidation,NV,0
2087,35000,60 months,21.49,MORTGAGE,97740.0,home_improvement,NJ,0
2059,35000,60 months,21.49,RENT,98000.0,debt_consolidation,GA,1
2045,35000,60 months,21.49,MORTGAGE,136500.0,debt_consolidation,MN,0
1535,35000,60 months,21.49,MORTGAGE,80000.0,debt_consolidation,WA,1
2010,35000,60 months,21.49,MORTGAGE,83000.0,debt_consolidation,GA,0
1702,35000,60 months,21.49,MORTGAGE,96000.0,debt_consolidation,LA,1
1988,35000,60 months,21.49,MORTGAGE,117000.0,credit_card,CA,0
1986,35000,60 months,21.49,RENT,110000.0,debt_consolidation,CA,1
2115,35000,60 months,21.49,RENT,82000.0,debt_consolidation,CA,1
1443,35000,60 months,21.49,MORTGAGE,177000.0,debt_consolidation,PA,0
2261,35000,60 months,21.49,RENT,120000.0,debt_consolidation,CT,1
1950,35000,60 months,21.49,RENT,94000.0,debt_consolidation,CA,1
1556,35000,60 months,21.49,OWN,82000.0,debt_consolidation,MA,0
2407,35000,60 months,21.49,OWN,90000.0,debt_consolidation,MD,0
2324,35000,60 months,21.49,RENT,99000.0,major_purchase,CA,1
1977,35000,60 months,21.49,MORTGAGE,275000.0,debt_consolidation,CA,0
2502,35000,60 months,21.49,RENT,438000.0,other,IL,0
2513,35000,60 months,21.49,RENT,106500.0,debt_consolidation,IL,0
1372,35000,60 months,21.49,MORTGAGE,117000.0,debt_consolidation,GA,1
1447,35000,60 months,21.49,MORTGAGE,150000.0,small_business,NV,0
2523,35000,60 months,21.49,MORTGAGE,100000.0,debt_consolidation,FL,0
1763,35000,36 months,21.49,RENT,140000.0,other,FL,0
1445,35000,60 months,21.49,RENT,125000.0,debt_consolidation,KY,1
2137,35000,60 months,21.49,MORTGAGE,126000.0,debt_consolidation,CA,0
1398,35000,60 months,21.49,MORTGAGE,166900.0,small_business,CO,0
2194,35000,60 months,21.49,MORTGAGE,114000.0,credit_card,NV,0
1818,35000,60 months,21.49,MORTGAGE,90000.0,debt_consolidation,PA,1
1423,35000,60 months,21.49,OWN,168000.0,credit_card,PA,0
2512,35000,60 months,21.49,MORTGAGE,150000.0,small_business,IL,0
1449,35000,60 months,21.49,RENT,175000.0,debt_consolidation,CA,0
1567,35000,60 months,21.49,MORTGAGE,119000.0,debt_consolidation,AL,0
2520,35000,60 months,21.49,MORTGAGE,160000.0,debt_consolidation,LA,1
1574,35000,60 months,21.49,RENT,150000.0,credit_card,MA,0
1631,35000,60 months,21.49,MORTGAGE,115000.0,credit_card,IL,0
1609,35000,60 months,21.49,RENT,115000.0,debt_consolidation,CA,0
1679,35000,60 months,21.49,MORTGAGE,140000.0,debt_consolidation,PA,1
2388,35000,36 months,21.49,MORTGAGE,118000.0,debt_consolidation,MI,0
1600,35000,60 months,21.49,RENT,98000.0,debt_consolidation,KY,1
1593,35000,60 months,21.49,MORTGAGE,170000.0,debt_consolidation,RI,1
1636,35000,60 months,21.49,MORTGAGE,125000.0,major_purchase,PA,0
1654,35000,60 months,21.49,RENT,147700.0,debt_consolidation,NJ,0
2367,35000,36 months,21.49,OWN,137000.0,debt_consolidation,CA,0
2363,35000,60 months,21.49,MORTGAGE,245000.0,home_improvement,TX,0
2352,35000,36 months,21.49,MORTGAGE,170000.0,debt_consolidation,CO,0
1676,35000,60 months,21.49,MORTGAGE,130500.0,debt_consolidation,SC,0
2331,35000,60 months,21.49,RENT,225000.0,debt_consolidation,CA,1
1591,35000,60 months,21.49,MORTGAGE,110000.0,debt_consolidation,CA,0
1286,35000,36 months,21.6,RENT,190000.0,debt_consolidation,NJ,1
1128,35000,36 months,21.6,RENT,90000.0,car,PA,0
1279,35000,60 months,21.6,MORTGAGE,153126.0,debt_consolidation,CA,0
1155,35000,60 months,21.6,RENT,250000.0,credit_card,NJ,0
1278,35000,60 months,21.6,MORTGAGE,80000.0,debt_consolidation,UT,1
1281,35000,60 months,21.6,RENT,125000.0,credit_card,DE,0
1236,35000,60 months,21.6,MORTGAGE,135000.0,credit_card,CA,0
1033,35000,60 months,21.6,RENT,126000.0,credit_card,IL,0
1062,35000,60 months,21.6,RENT,80000.0,debt_consolidation,OK,1
1230,35000,60 months,21.6,MORTGAGE,128000.0,debt_consolidation,TX,0
1086,35000,60 months,21.6,MORTGAGE,114500.0,debt_consolidation,TX,0
1075,35000,60 months,21.6,MORTGAGE,350000.0,credit_card,NY,0
1328,35000,60 months,21.6,MORTGAGE,150000.0,debt_consolidation,MD,0
1330,35000,36 months,21.6,RENT,280000.0,credit_card,TX,0
1111,35000,60 months,21.6,MORTGAGE,175000.0,debt_consolidation,IL,1
1103,35000,60 months,21.6,RENT,110000.0,debt_consolidation,IL,0
91,35000,60 months,21.67,RENT,250000.0,house,CA,0
98,35000,60 months,21.67,MORTGAGE,270000.0,debt_consolidation,CO,1
52,35000,60 months,21.67,MORTGAGE,165000.0,debt_consolidation,CA,0
157,35000,60 months,21.67,MORTGAGE,115000.0,credit_card,SC,0
45,35000,60 months,21.67,MORTGAGE,83500.0,debt_consolidation,OK,0
2603,35000,60 months,21.67,MORTGAGE,74200.0,debt_consolidation,MN,0
2638,35000,60 months,21.67,MORTGAGE,85000.0,home_improvement,CO,0
921,35000,60 months,21.7,MORTGAGE,81000.0,credit_card,IL,0
1001,35000,60 months,21.7,RENT,116000.0,debt_consolidation,WA,0
990,35000,36 months,21.7,RENT,100000.0,debt_consolidation,NV,0
865,35000,60 months,21.7,RENT,87000.0,debt_consolidation,HI,0
933,35000,60 months,21.7,MORTGAGE,91686.0,debt_consolidation,CA,1
753,35000,60 months,21.7,MORTGAGE,96000.0,home_improvement,CA,1
639,35000,60 months,21.7,MORTGAGE,80000.0,debt_consolidation,MO,1
920,35000,60 months,21.7,RENT,104000.0,debt_consolidation,CO,0
701,35000,60 months,21.7,OWN,120000.0,debt_consolidation,MI,0
682,35000,60 months,21.7,MORTGAGE,95052.0,medical,WA,0
883,35000,36 months,21.7,MORTGAGE,157500.0,home_improvement,IL,0
706,35000,60 months,21.7,RENT,105000.0,debt_consolidation,VA,0
960,35000,60 months,21.7,MORTGAGE,155000.0,debt_consolidation,MD,0
858,35000,60 months,21.7,MORTGAGE,105000.0,debt_consolidation,IL,0
863,35000,60 months,21.7,MORTGAGE,83000.0,debt_consolidation,FL,0
663,35000,36 months,21.7,MORTGAGE,89364.0,medical,WA,0
985,35000,60 months,21.7,RENT,300000.0,major_purchase,PA,0
702,35000,60 months,21.7,MORTGAGE,100000.0,debt_consolidation,MD,1
928,35000,60 months,21.7,RENT,98000.0,credit_card,MA,0
433,35000,60 months,21.74,MORTGAGE,73000.0,small_business,OH,1
432,35000,60 months,21.74,MORTGAGE,144000.0,other,CA,1
2572,35000,60 months,21.97,MORTGAGE,215000.0,debt_consolidation,TX,0
2547,35000,60 months,21.97,MORTGAGE,70000.0,small_business,GA,0
2577,35000,60 months,21.97,MORTGAGE,120000.0,debt_consolidation,PA,1
2574,35000,60 months,21.97,MORTGAGE,300000.0,other,CT,0
2558,35000,36 months,21.97,MORTGAGE,89550.0,debt_consolidation,PA,0
2570,35000,36 months,21.97,MORTGAGE,220000.0,credit_card,MI,0
2333,35000,60 months,21.98,RENT,105000.0,debt_consolidation,TX,1
1802,35000,60 months,21.98,MORTGAGE,120000.0,debt_consolidation,CA,0
1951,35000,60 months,21.98,RENT,85000.0,debt_consolidation,MA,1
1664,35000,60 months,21.98,MORTGAGE,89000.0,debt_consolidation,NY,1
1451,35000,60 months,21.98,MORTGAGE,140000.0,home_improvement,GA,1
2508,35000,36 months,21.98,OWN,150000.0,debt_consolidation,NY,0
1892,35000,60 months,21.98,RENT,145000.0,debt_consolidation,CA,1
2158,35000,60 months,21.98,RENT,125367.0,debt_consolidation,CA,0
2364,35000,60 months,21.98,MORTGAGE,98000.0,debt_consolidation,MD,0
1994,35000,60 months,21.98,MORTGAGE,140000.0,debt_consolidation,CO,0
2479,35000,60 months,21.98,MORTGAGE,100000.0,debt_consolidation,NY,1
2271,35000,36 months,21.98,MORTGAGE,106000.0,debt_consolidation,TX,1
2475,35000,60 months,21.98,MORTGAGE,100000.0,home_improvement,NY,0
1521,35000,60 months,21.98,RENT,160000.0,car,AZ,0
2275,35000,60 months,21.98,MORTGAGE,138000.0,debt_consolidation,CA,0
2498,35000,36 months,21.98,MORTGAGE,120000.0,debt_consolidation,HI,0
1995,35000,60 months,21.98,MORTGAGE,82000.0,debt_consolidation,WV,0
2488,35000,60 months,21.98,MORTGAGE,222500.0,small_business,TX,1
1464,35000,60 months,21.98,MORTGAGE,105000.0,credit_card,FL,0
2419,35000,60 months,21.98,MORTGAGE,100000.0,credit_card,PA,0
1717,35000,60 months,21.98,RENT,115000.0,credit_card,TX,1
2217,35000,60 months,21.98,MORTGAGE,79000.0,debt_consolidation,MO,1
1901,35000,60 months,21.98,RENT,80000.0,debt_consolidation,NY,0
2424,35000,36 months,21.98,RENT,170000.0,other,GA,0
2423,35000,60 months,21.98,MORTGAGE,130000.0,debt_consolidation,VA,1
1770,35000,60 months,21.98,OWN,78000.0,debt_consolidation,CA,0
1507,35000,60 months,21.98,MORTGAGE,110000.0,debt_consolidation,CA,1
2090,35000,60 months,21.98,MORTGAGE,95000.0,other,AZ,0
1772,35000,60 months,21.98,RENT,98000.0,credit_card,CA,0
2376,35000,36 months,21.98,RENT,105000.0,debt_consolidation,HI,1
2414,35000,36 months,21.98,MORTGAGE,110000.0,debt_consolidation,NV,0
1592,35000,60 months,21.98,MORTGAGE,95000.0,debt_consolidation,OH,0
1646,35000,36 months,21.98,MORTGAGE,375000.0,home_improvement,AZ,0
1408,35000,60 months,21.98,MORTGAGE,120000.0,home_improvement,CA,1
1861,35000,60 months,21.98,RENT,180000.0,small_business,FL,0
2524,35000,60 months,21.98,RENT,130000.0,debt_consolidation,CA,0
1590,35000,60 months,21.98,MORTGAGE,80000.0,debt_consolidation,MD,0
2139,35000,60 months,21.98,RENT,220000.0,debt_consolidation,CA,0
2024,35000,60 months,21.98,MORTGAGE,121172.0,debt_consolidation,CA,0
2439,35000,60 months,21.98,MORTGAGE,90000.0,credit_card,MO,0
1604,35000,60 months,21.98,RENT,117000.0,debt_consolidation,VA,1
1750,35000,60 months,21.98,OWN,225000.0,wedding,NY,0
2489,35000,60 months,21.98,MORTGAGE,95000.0,debt_consolidation,TX,1
1396,35000,60 months,21.98,RENT,105000.0,debt_consolidation,UT,0
2147,35000,60 months,21.98,RENT,106000.0,credit_card,AZ,0
1366,35000,36 months,21.98,MORTGAGE,107000.0,debt_consolidation,MI,0
1394,35000,60 months,21.98,MORTGAGE,120000.0,debt_consolidation,HI,0
2347,35000,36 months,21.98,RENT,150000.0,debt_consolidation,CA,0
1519,35000,60 months,21.98,RENT,100000.0,debt_consolidation,NY,1
1916,35000,60 months,21.98,OWN,157000.0,debt_consolidation,TX,1
1949,35000,36 months,21.98,OWN,94000.0,debt_consolidation,CA,1
1910,35000,60 months,21.98,RENT,125000.0,small_business,WA,0
2341,35000,60 months,21.98,MORTGAGE,148000.0,debt_consolidation,MD,1
1512,35000,60 months,21.98,RENT,130000.0,car,OR,0
2339,35000,60 months,21.98,MORTGAGE,105000.0,small_business,NY,1
1370,35000,60 months,21.98,MORTGAGE,160000.0,debt_consolidation,FL,0
1367,35000,60 months,21.98,MORTGAGE,103000.0,debt_consolidation,NM,0
2233,35000,60 months,21.98,RENT,85000.0,credit_card,PA,0
2301,35000,60 months,21.98,RENT,95000.0,small_business,NY,0
1741,35000,60 months,21.98,MORTGAGE,95000.0,debt_consolidation,TX,0
1549,35000,60 months,21.98,MORTGAGE,225000.0,debt_consolidation,IN,0
2300,35000,60 months,21.98,RENT,110000.0,credit_card,NY,1
